Record_ID,State,District,Crop,Season,Year,Soil_Type,N_kg_ha,P_kg_ha,K_kg_ha,pH,Avg_Temperature_C,Humidity_pct,Rainfall_mm,Fertilizer_Used_kg_ha,Yield_tons_per_ha
5819,West Bengal,Hooghly,Maize,Kharif,2019,Alluvial,59,48,29,5.97,27.2,70.0,917.1,118.9,3.19
5820,West Bengal,Hooghly,Cotton,Kharif,2019,Alluvial,16,8,5,5.44,41.8,70.0,121.9,13.7,0.14
5821,West Bengal,Bardhaman,Wheat,Rabi,2019,Clay Loam,29,19,10,5.13,36.1,70.0,109.5,4.2,0.35
5822,West Bengal,Bardhaman,Rice,Kharif,2019,Clay Loam,123,34,65,6.59,18.6,70.0,920.3,136.4,4.07
5823,West Bengal,Bardhaman,Maize,Kharif,2019,Clay Loam,97,30,40,6.37,23.3,70.0,867.7,116.7,3.4
5824,West Bengal,Bardhaman,Cotton,Kharif,2019,Clay Loam,79,55,50,6.57,24.9,70.0,859.0,161.8,2.6
5825,Maharashtra,Nashik,Wheat,Rabi,2019,Black Soil,115,60,50,7.74,26.7,70.0,328.0,166.2,4.33
5826,Maharashtra,Nashik,Rice,Kharif,2019,Black Soil,90,44,61,7.61,19.3,70.0,417.9,104.1,3.62
5827,Maharashtra,Nashik,Maize,Kharif,2019,Black Soil,26,18,14,5.25,41.7,70.0,131.6,26.6,1.49
5828,Maharashtra,Nashik,Cotton,Kharif,2019,Black Soil,103,57,53,8.31,19.0,70.0,789.3,157.9,2.66
5829,Maharashtra,Pune,Wheat,Rabi,2019,Black Soil,113,68,35,7.34,28.5,70.0,493.4,145.0,4.26
5830,Maharashtra,Pune,Rice,Kharif,2019,Black Soil,134,51,53,7.6,23.0,70.0,739.7,183.4,3.89
5831,Maharashtra,Pune,Maize,Kharif,2019,Black Soil,88,37,20,7.42,28.0,70.0,520.5,94.3,3.02
5832,Maharashtra,Pune,Cotton,Kharif,2019,Black Soil,81,23,41,7.88,18.9,70.0,716.8,106.4,2.29
5833,Tamil Nadu,Thanjavur,Wheat,Rabi,2019,Red Loam,131,65,43,6.79,23.0,70.0,317.6,186.0,4.76
5834,Tamil Nadu,Thanjavur,Rice,Kharif,2019,Red Loam,106,52,56,7.02,23.6,70.0,782.7,143.9,3.99
5835,Tamil Nadu,Thanjavur,Maize,Kharif,2019,Red Loam,81,44,20,6.55,23.9,70.0,424.9,108.3,3.24
5836,Tamil Nadu,Thanjavur,Cotton,Kharif,2019,Red Loam,83,30,45,7.08,26.0,70.0,451.3,126.9,2.48
5837,Andhra Pradesh,Kurnool,Wheat,Rabi,2019,Red Soil,93,65,42,6.98,22.6,70.0,457.4,143.3,4.31
5838,Andhra Pradesh,Kurnool,Rice,Kharif,2019,Red Soil,122,62,33,6.93,20.6,70.0,952.6,185.3,4.01
5839,Andhra Pradesh,Kurnool,Maize,Kharif,2019,Red Soil,90,58,35,7.04,20.1,70.0,475.7,134.9,3.77
5840,Andhra Pradesh,Kurnool,Cotton,Kharif,2019,Red Soil,70,46,33,6.96,29.9,70.0,804.0,104.0,2.18
5841,Punjab,Ludhiana,Wheat,Rabi,2020,Alluvial,129,73,49,7.51,26.2,70.0,614.9,201.2,4.64
5842,Punjab,Ludhiana,Rice,Kharif,2020,Alluvial,113,51,48,7.71,27.2,70.0,564.1,144.9,3.77
5843,Punjab,Ludhiana,Maize,Kharif,2020,Alluvial,75,29,29,7.8,18.6,70.0,828.9,99.9,2.91
5844,Punjab,Ludhiana,Cotton,Kharif,2020,Alluvial,79,38,35,7.02,25.6,70.0,777.3,112.7,2.39
5845,Punjab,Patiala,Wheat,Rabi,2020,Alluvial,91,46,33,7.47,29.3,70.0,882.9,130.7,3.61
5846,Punjab,Patiala,Rice,Kharif,2020,Alluvial,109,46,55,7.58,24.1,70.0,919.1,140.9,3.93
5847,Punjab,Patiala,Maize,Kharif,2020,Alluvial,96,40,23,7.99,24.2,70.0,809.8,148.5,3.02
5848,Punjab,Patiala,Cotton,Kharif,2020,Alluvial,98,45,44,7.34,18.2,70.0,532.4,139.2,2.79
5849,Uttar Pradesh,Kanpur,Wheat,Rabi,2020,Alluvial,85,54,40,7.35,28.4,70.0,796.3,104.7,4.04
5850,Uttar Pradesh,Kanpur,Rice,Kharif,2020,Alluvial,95,49,61,7.06,27.8,70.0,718.6,160.2,3.91
5851,Uttar Pradesh,Kanpur,Maize,Kharif,2020,Alluvial,124,39,35,7.53,28.0,70.0,603.2,163.2,3.57
5852,Uttar Pradesh,Kanpur,Cotton,Kharif,2020,Alluvial,59,32,43,6.88,23.0,70.0,843.8,66.5,2.13
5853,Uttar Pradesh,Varanasi,Wheat,Rabi,2020,Alluvial,143,67,40,6.66,26.9,70.0,979.0,175.4,4.65
5854,Uttar Pradesh,Varanasi,Rice,Kharif,2020,Alluvial,119,38,41,7.09,20.9,70.0,450.2,149.7,3.75
5855,Uttar Pradesh,Varanasi,Maize,Kharif,2020,Alluvial,76,50,26,6.75,19.4,70.0,351.5,92.6,3.33
5856,Uttar Pradesh,Varanasi,Cotton,Kharif,2020,Alluvial,62,34,32,6.87,25.1,70.0,988.7,82.2,2.15
5857,West Bengal,Hooghly,Wheat,Rabi,2020,Alluvial,131,69,54,6.68,21.3,70.0,430.0,189.3,4.9
5858,West Bengal,Hooghly,Rice,Kharif,2020,Alluvial,97,31,29,6.91,25.6,70.0,545.9,130.5,3.2
5859,West Bengal,Hooghly,Maize,Kharif,2020,Alluvial,61,35,29,6.38,25.6,70.0,546.8,88.7,2.98
5860,West Bengal,Hooghly,Cotton,Kharif,2020,Alluvial,76,27,54,6.58,24.5,70.0,591.4,124.6,2.35
5861,West Bengal,Bardhaman,Wheat,Rabi,2020,Clay Loam,139,62,48,6.2,18.8,70.0,728.8,187.8,4.79
5862,West Bengal,Bardhaman,Rice,Kharif,2020,Clay Loam,81,52,40,5.71,20.4,70.0,428.9,134.6,3.41
5863,West Bengal,Bardhaman,Maize,Kharif,2020,Clay Loam,7,4,10,4.24,37.1,70.0,87.4,0.7,0.11
5864,West Bengal,Bardhaman,Cotton,Kharif,2020,Clay Loam,112,37,67,6.43,25.4,70.0,342.5,169.0,2.64
5865,Maharashtra,Nashik,Wheat,Rabi,2020,Black Soil,143,72,53,7.51,21.3,70.0,956.4,199.8,4.85
5866,Maharashtra,Nashik,Rice,Kharif,2020,Black Soil,17,7,5,4.87,38.6,70.0,93.7,18.6,0.17
5867,Maharashtra,Nashik,Maize,Kharif,2020,Black Soil,100,38,39,7.8,18.4,70.0,903.2,139.6,3.58
5868,Maharashtra,Nashik,Cotton,Kharif,2020,Black Soil,68,28,43,7.86,23.6,70.0,375.6,104.9,2.08
5869,Maharashtra,Pune,Wheat,Rabi,2020,Black Soil,156,77,23,7.52,20.7,70.0,456.0,195.4,4.33
5870,Maharashtra,Pune,Rice,Kharif,2020,Black Soil,4,19,6,4.61,39.2,70.0,101.2,8.0,0.12
5871,Maharashtra,Pune,Maize,Kharif,2020,Black Soil,121,31,33,7.25,26.9,70.0,711.6,134.1,3.17
5872,Maharashtra,Pune,Cotton,Kharif,2020,Black Soil,101,33,59,7.48,21.4,70.0,955.3,133.7,2.6
5873,Tamil Nadu,Thanjavur,Wheat,Rabi,2020,Red Loam,101,58,53,6.65,28.1,70.0,649.1,125.5,4.3
5874,Tamil Nadu,Thanjavur,Rice,Kharif,2020,Red Loam,62,49,55,7.6,24.6,70.0,521.8,119.3,3.23
5875,Tamil Nadu,Thanjavur,Maize,Kharif,2020,Red Loam,83,53,17,6.84,27.4,70.0,856.0,136.8,3.23
5876,Tamil Nadu,Thanjavur,Cotton,Kharif,2020,Red Loam,76,45,41,6.68,25.6,70.0,954.3,96.9,2.38
5877,Andhra Pradesh,Kurnool,Wheat,Rabi,2020,Red Soil,106,61,41,6.97,18.4,70.0,499.3,170.6,4.25
5878,Andhra Pradesh,Kurnool,Rice,Kharif,2020,Red Soil,110,31,57,7.4,25.3,70.0,948.0,153.7,3.53
5879,Andhra Pradesh,Kurnool,Maize,Kharif,2020,Red Soil,82,24,26,7.24,18.1,70.0,793.8,110.8,2.77
5880,Andhra Pradesh,Kurnool,Cotton,Kharif,2020,Red Soil,44,39,28,7.15,25.1,70.0,911.7,93.0,1.89
5881,Punjab,Ludhiana,Wheat,Rabi,2021,Alluvial,20,17,7,4.74,40.6,70.0,113.6,29.7,0.15
5882,Punjab,Ludhiana,Rice,Kharif,2021,Alluvial,112,44,70,7.3,28.6,70.0,919.1,146.2,4.11
5883,Punjab,Ludhiana,Maize,Kharif,2021,Alluvial,82,11,31,7.28,21.5,70.0,648.9,122.3,2.58
5884,Punjab,Ludhiana,Cotton,Kharif,2021,Alluvial,69,23,37,7.76,26.1,70.0,370.4,86.7,1.95
5885,Punjab,Patiala,Wheat,Rabi,2021,Alluvial,137,71,50,7.53,24.5,70.0,470.6,207.2,4.8
5886,Punjab,Patiala,Rice,Kharif,2021,Alluvial,90,25,62,7.33,28.0,70.0,465.6,97.4,3.34
5887,Punjab,Patiala,Maize,Kharif,2021,Alluvial,22,17,13,4.94,35.1,70.0,112.1,15.2,0.36
5888,Punjab,Patiala,Cotton,Kharif,2021,Alluvial,100,49,57,7.77,25.5,70.0,928.9,126.5,2.75
5889,Uttar Pradesh,Kanpur,Wheat,Rabi,2021,Alluvial,132,57,60,7.21,29.8,70.0,965.4,162.1,4.73
5890,Uttar Pradesh,Kanpur,Rice,Kharif,2021,Alluvial,13,10,1,4.28,35.2,70.0,146.3,16.1,0.15
5891,Uttar Pradesh,Kanpur,Maize,Kharif,2021,Alluvial,110,45,28,6.95,23.5,70.0,491.8,146.6,3.71
5892,Uttar Pradesh,Kanpur,Cotton,Kharif,2021,Alluvial,91,48,40,7.76,19.7,70.0,629.6,121.0,2.55
5893,Uttar Pradesh,Varanasi,Wheat,Rabi,2021,Alluvial,117,47,47,6.08,20.2,70.0,673.4,143.8,3.84
5894,Uttar Pradesh,Varanasi,Rice,Kharif,2021,Alluvial,110,38,52,6.62,25.2,70.0,738.2,156.0,3.76
5895,Uttar Pradesh,Varanasi,Maize,Kharif,2021,Alluvial,74,46,18,6.92,18.2,70.0,385.3,124.2,2.96
5896,Uttar Pradesh,Varanasi,Cotton,Kharif,2021,Alluvial,69,47,28,7.21,20.0,70.0,789.8,110.2,2.26
5897,West Bengal,Hooghly,Wheat,Rabi,2021,Alluvial,131,50,39,6.18,22.0,70.0,838.6,151.9,4.27
5898,West Bengal,Hooghly,Rice,Kharif,2021,Alluvial,99,54,54,6.49,26.4,70.0,559.5,146.0,4.24
5899,West Bengal,Hooghly,Maize,Kharif,2021,Alluvial,19,5,9,4.69,36.5,70.0,74.7,3.5,0.14
5900,West Bengal,Hooghly,Cotton,Kharif,2021,Alluvial,92,39,49,6.64,29.1,70.0,466.6,123.7,2.61
5901,West Bengal,Bardhaman,Wheat,Rabi,2021,Clay Loam,122,63,43,6.27,27.9,70.0,630.3,178.0,4.49
5902,West Bengal,Bardhaman,Rice,Kharif,2021,Clay Loam,99,27,47,6.22,22.0,70.0,918.3,108.3,3.39
5903,West Bengal,Bardhaman,Maize,Kharif,2021,Clay Loam,79,47,21,6.37,21.3,70.0,886.3,124.4,3.21
5904,West Bengal,Bardhaman,Cotton,Kharif,2021,Clay Loam,62,55,23,6.6,23.5,70.0,799.5,80.1,2.01
5905,Maharashtra,Nashik,Wheat,Rabi,2021,Black Soil,126,60,49,7.46,28.6,70.0,354.7,166.1,4.47
5906,Maharashtra,Nashik,Rice,Kharif,2021,Black Soil,115,41,43,7.58,24.2,70.0,546.0,150.6,3.63
5907,Maharashtra,Nashik,Maize,Kharif,2021,Black Soil,116,55,16,7.75,24.7,70.0,568.2,171.6,3.18
5908,Maharashtra,Nashik,Cotton,Kharif,2021,Black Soil,106,51,47,7.45,21.4,70.0,390.7,158.5,2.76
5909,Maharashtra,Pune,Wheat,Rabi,2021,Black Soil,11,2,12,5.39,37.4,70.0,60.3,20.1,0.1
5910,Maharashtra,Pune,Rice,Kharif,2021,Black Soil,115,39,62,7.28,22.5,70.0,666.1,150.7,4.0
5911,Maharashtra,Pune,Maize,Kharif,2021,Black Soil,92,48,37,7.22,19.8,70.0,766.9,131.4,3.75
5912,Maharashtra,Pune,Cotton,Kharif,2021,Black Soil,59,50,32,7.52,21.3,70.0,774.4,109.5,2.32
5913,Tamil Nadu,Thanjavur,Wheat,Rabi,2021,Red Loam,132,61,43,6.75,28.1,70.0,678.5,179.9,4.63
5914,Tamil Nadu,Thanjavur,Rice,Kharif,2021,Red Loam,103,69,37,6.43,25.1,70.0,784.8,176.7,4.15
5915,Tamil Nadu,Thanjavur,Maize,Kharif,2021,Red Loam,105,47,21,6.95,18.1,70.0,927.0,127.3,3.48
5916,Tamil Nadu,Thanjavur,Cotton,Kharif,2021,Red Loam,86,32,43,6.78,27.9,70.0,494.7,128.7,2.47
5917,Andhra Pradesh,Kurnool,Wheat,Rabi,2021,Red Soil,148,56,45,7.01,29.7,70.0,602.2,206.3,4.74
5918,Andhra Pradesh,Kurnool,Rice,Kharif,2021,Red Soil,122,39,51,7.19,28.6,70.0,454.6,175.3,3.8
5919,Andhra Pradesh,Kurnool,Maize,Kharif,2021,Red Soil,59,49,36,7.69,26.6,70.0,867.9,108.8,3.23
5920,Andhra Pradesh,Kurnool,Cotton,Kharif,2021,Red Soil,109,38,50,7.32,27.2,70.0,478.7,140.9,2.55
5921,Punjab,Ludhiana,Wheat,Rabi,2022,Alluvial,116,53,42,7.75,23.0,70.0,346.9,160.5,4.13
5922,Punjab,Ludhiana,Rice,Kharif,2022,Alluvial,106,50,30,7.2,26.6,70.0,716.5,153.0,3.55
5923,Punjab,Ludhiana,Maize,Kharif,2022,Alluvial,50,30,38,7.47,24.3,70.0,603.2,74.9,2.61
5924,Punjab,Ludhiana,Cotton,Kharif,2022,Alluvial,10,0,4,5.43,36.3,70.0,104.5,4.6,0.26
5925,Punjab,Patiala,Wheat,Rabi,2022,Alluvial,92,62,43,7.73,26.6,70.0,734.8,148.4,4.03
5926,Punjab,Patiala,Rice,Kharif,2022,Alluvial,105,44,39,7.24,27.7,70.0,759.5,146.1,3.57
5927,Punjab,Patiala,Maize,Kharif,2022,Alluvial,83,44,19,7.84,20.1,70.0,656.2,136.6,2.9
5928,Punjab,Patiala,Cotton,Kharif,2022,Alluvial,81,47,42,7.43,27.6,70.0,467.3,115.8,2.69
5929,Uttar Pradesh,Kanpur,Wheat,Rabi,2022,Alluvial,117,64,41,7.02,30.0,70.0,924.3,161.4,4.52
5930,Uttar Pradesh,Kanpur,Rice,Kharif,2022,Alluvial,98,50,41,7.12,23.4,70.0,861.4,139.8,3.55
5931,Uttar Pradesh,Kanpur,Maize,Kharif,2022,Alluvial,108,31,24,7.14,18.8,70.0,605.1,132.5,3.3
5932,Uttar Pradesh,Kanpur,Cotton,Kharif,2022,Alluvial,75,43,67,6.57,20.6,70.0,651.3,91.4,2.58
5933,Uttar Pradesh,Varanasi,Wheat,Rabi,2022,Alluvial,118,59,49,6.67,19.5,70.0,300.3,176.0,4.71
5934,Uttar Pradesh,Varanasi,Rice,Kharif,2022,Alluvial,108,47,52,7.24,26.8,70.0,583.5,160.6,3.85
5935,Uttar Pradesh,Varanasi,Maize,Kharif,2022,Alluvial,103,51,27,6.86,20.2,70.0,360.4,111.1,3.66
5936,Uttar Pradesh,Varanasi,Cotton,Kharif,2022,Alluvial,101,38,61,7.07,19.1,70.0,763.8,147.0,2.67
5937,West Bengal,Hooghly,Wheat,Rabi,2022,Alluvial,130,67,38,6.58,26.2,70.0,377.2,183.5,4.44
5938,West Bengal,Hooghly,Rice,Kharif,2022,Alluvial,103,57,51,6.5,21.5,70.0,941.6,159.6,4.18
5939,West Bengal,Hooghly,Maize,Kharif,2022,Alluvial,13,17,12,4.91,41.7,70.0,60.8,4.7,0.48
5940,West Bengal,Hooghly,Cotton,Kharif,2022,Alluvial,60,41,50,7.02,25.5,70.0,544.8,91.5,2.43
5941,West Bengal,Bardhaman,Wheat,Rabi,2022,Clay Loam,76,55,21,6.54,18.9,70.0,450.6,88.4,3.53
5942,West Bengal,Bardhaman,Rice,Kharif,2022,Clay Loam,112,37,43,6.34,18.5,70.0,302.1,134.6,3.74
5943,West Bengal,Bardhaman,Maize,Kharif,2022,Clay Loam,69,32,38,6.55,24.4,70.0,504.2,76.0,3.2
5944,West Bengal,Bardhaman,Cotton,Kharif,2022,Clay Loam,123,51,33,6.46,27.3,70.0,562.3,179.9,2.5
5945,Maharashtra,Nashik,Wheat,Rabi,2022,Black Soil,123,64,52,7.91,26.0,70.0,838.9,184.1,4.4
5946,Maharashtra,Nashik,Rice,Kharif,2022,Black Soil,13,14,6,4.0,40.5,70.0,56.8,11.1,0.1
5947,Maharashtra,Nashik,Maize,Kharif,2022,Black Soil,97,32,27,8.22,21.6,70.0,946.5,99.8,2.95
5948,Maharashtra,Nashik,Cotton,Kharif,2022,Black Soil,52,41,41,8.39,19.5,70.0,340.1,98.4,1.94
5949,Maharashtra,Pune,Wheat,Rabi,2022,Black Soil,150,63,38,7.73,27.4,70.0,501.1,197.6,4.45
5950,Maharashtra,Pune,Rice,Kharif,2022,Black Soil,110,45,43,7.38,28.4,70.0,600.5,142.7,3.52
5951,Maharashtra,Pune,Maize,Kharif,2022,Black Soil,114,45,20,7.23,28.2,70.0,971.8,168.2,3.52
5952,Maharashtra,Pune,Cotton,Kharif,2022,Black Soil,65,43,24,7.22,26.5,70.0,335.6,108.4,2.2
5953,Tamil Nadu,Thanjavur,Wheat,Rabi,2022,Red Loam,126,74,31,6.48,26.5,70.0,590.5,192.7,4.26
5954,Tamil Nadu,Thanjavur,Rice,Kharif,2022,Red Loam,94,47,54,6.37,28.7,70.0,336.9,119.6,3.77
5955,Tamil Nadu,Thanjavur,Maize,Kharif,2022,Red Loam,10,7,11,4.73,39.2,70.0,119.6,11.5,0.2
5956,Tamil Nadu,Thanjavur,Cotton,Kharif,2022,Red Loam,69,13,34,6.87,19.3,70.0,393.3,76.0,1.72
5957,Andhra Pradesh,Kurnool,Wheat,Rabi,2022,Red Soil,83,59,29,7.29,25.8,70.0,574.2,116.0,3.78
5958,Andhra Pradesh,Kurnool,Rice,Kharif,2022,Red Soil,61,56,27,7.47,28.8,70.0,646.7,98.9,2.88
5959,Andhra Pradesh,Kurnool,Maize,Kharif,2022,Red Soil,84,35,17,7.22,24.0,70.0,697.5,107.4,2.87
5960,Andhra Pradesh,Kurnool,Cotton,Kharif,2022,Red Soil,86,28,39,7.05,28.7,70.0,723.2,128.2,2.51
5961,Punjab,Ludhiana,Wheat,Rabi,2023,Alluvial,109,55,50,7.69,29.4,70.0,864.0,151.6,4.1
5962,Punjab,Ludhiana,Rice,Kharif,2023,Alluvial,92,59,49,7.58,27.7,70.0,758.3,144.8,3.83
5963,Punjab,Ludhiana,Maize,Kharif,2023,Alluvial,95,52,22,7.51,25.4,70.0,570.2,153.0,3.29
5964,Punjab,Ludhiana,Cotton,Kharif,2023,Alluvial,76,59,44,7.04,18.1,70.0,576.4,114.8,2.54
5965,Punjab,Patiala,Wheat,Rabi,2023,Alluvial,142,70,24,7.17,19.3,70.0,737.7,201.0,4.65
5966,Punjab,Patiala,Rice,Kharif,2023,Alluvial,96,41,59,7.41,27.1,70.0,676.3,105.5,3.67
5967,Punjab,Patiala,Maize,Kharif,2023,Alluvial,107,35,13,7.83,24.2,70.0,872.7,113.6,2.94
5968,Punjab,Patiala,Cotton,Kharif,2023,Alluvial,75,33,38,7.65,24.4,70.0,474.8,107.8,2.11
5969,Uttar Pradesh,Kanpur,Wheat,Rabi,2023,Alluvial,8,0,1,4.23,41.6,70.0,74.8,4.8,0.15
5970,Uttar Pradesh,Kanpur,Rice,Kharif,2023,Alluvial,132,30,25,7.69,29.2,70.0,536.2,156.9,3.1
5971,Uttar Pradesh,Kanpur,Maize,Kharif,2023,Alluvial,91,45,19,7.39,29.5,70.0,357.1,105.6,3.12
5972,Uttar Pradesh,Kanpur,Cotton,Kharif,2023,Alluvial,113,41,28,7.32,21.8,70.0,466.2,167.4,2.59
5973,Uttar Pradesh,Varanasi,Wheat,Rabi,2023,Alluvial,100,62,32,7.38,26.9,70.0,908.9,156.0,3.99
5974,Uttar Pradesh,Varanasi,Rice,Kharif,2023,Alluvial,115,63,54,7.1,22.2,70.0,492.6,181.1,4.05
5975,Uttar Pradesh,Varanasi,Maize,Kharif,2023,Alluvial,129,26,35,7.42,26.2,70.0,815.0,110.6,3.41
5976,Uttar Pradesh,Varanasi,Cotton,Kharif,2023,Alluvial,93,43,43,6.56,27.4,70.0,991.6,103.8,2.63
5977,West Bengal,Hooghly,Wheat,Rabi,2023,Alluvial,147,51,39,6.41,22.0,70.0,853.9,201.7,4.33
5978,West Bengal,Hooghly,Rice,Kharif,2023,Alluvial,102,58,54,6.32,24.0,70.0,331.9,152.9,3.95
5979,West Bengal,Hooghly,Maize,Kharif,2023,Alluvial,86,40,43,6.68,24.6,70.0,618.7,123.9,3.48
5980,West Bengal,Hooghly,Cotton,Kharif,2023,Alluvial,78,39,43,6.8,29.0,70.0,356.7,113.2,2.52
5981,West Bengal,Bardhaman,Wheat,Rabi,2023,Clay Loam,15,17,7,4.25,42.0,70.0,148.8,11.2,0.27
5982,West Bengal,Bardhaman,Rice,Kharif,2023,Clay Loam,8,7,0,4.57,35.0,70.0,101.7,2.8,0.21
5983,West Bengal,Bardhaman,Maize,Kharif,2023,Clay Loam,83,44,33,6.56,25.2,70.0,535.3,92.4,3.46
5984,West Bengal,Bardhaman,Cotton,Kharif,2023,Clay Loam,91,33,38,6.1,23.7,70.0,415.3,122.0,2.12
5985,Maharashtra,Nashik,Wheat,Rabi,2023,Black Soil,105,69,24,8.19,28.1,70.0,363.3,171.4,3.73
5986,Maharashtra,Nashik,Rice,Kharif,2023,Black Soil,110,42,48,7.75,22.1,70.0,423.8,158.0,3.46
5987,Maharashtra,Nashik,Maize,Kharif,2023,Black Soil,116,30,44,7.64,26.4,70.0,602.6,119.7,3.55
5988,Maharashtra,Nashik,Cotton,Kharif,2023,Black Soil,70,41,24,7.81,21.7,70.0,506.5,100.9,1.87
5989,Maharashtra,Pune,Wheat,Rabi,2023,Black Soil,103,54,34,7.92,19.9,70.0,804.9,137.3,3.86
5990,Maharashtra,Pune,Rice,Kharif,2023,Black Soil,134,39,53,7.97,23.5,70.0,714.9,147.3,3.64
5991,Maharashtra,Pune,Maize,Kharif,2023,Black Soil,56,32,40,7.18,24.8,70.0,334.0,74.7,2.99
5992,Maharashtra,Pune,Cotton,Kharif,2023,Black Soil,80,33,43,7.44,19.8,70.0,655.2,109.2,2.32
5993,Tamil Nadu,Thanjavur,Wheat,Rabi,2023,Red Loam,15,14,2,5.04,39.7,70.0,85.8,16.4,0.23
5994,Tamil Nadu,Thanjavur,Rice,Kharif,2023,Red Loam,72,27,40,7.04,28.7,70.0,747.6,112.4,2.94
5995,Tamil Nadu,Thanjavur,Maize,Kharif,2023,Red Loam,92,35,33,7.7,29.9,70.0,988.4,143.8,3.21
5996,Tamil Nadu,Thanjavur,Cotton,Kharif,2023,Red Loam,108,49,34,7.05,22.8,70.0,397.1,158.4,2.54
5997,Andhra Pradesh,Kurnool,Wheat,Rabi,2023,Red Soil,122,66,53,6.92,24.4,70.0,401.1,158.5,4.74
5998,Andhra Pradesh,Kurnool,Rice,Kharif,2023,Red Soil,93,52,54,6.81,19.3,70.0,828.4,135.5,3.77
5999,Andhra Pradesh,Kurnool,Maize,Kharif,2023,Red Soil,69,51,22,7.19,23.9,70.0,900.8,105.3,3.1
6000,Andhra Pradesh,Kurnool,Cotton,Kharif,2023,Red Soil,61,48,34,6.96,19.2,70.0,614.3,107.2,2.31
6001,Punjab,Ludhiana,Wheat,Rabi,2019,Alluvial,112,62,26,7.21,27.7,70.0,886.1,147.5,4.04
6002,Punjab,Ludhiana,Rice,Kharif,2019,Alluvial,119,42,57,7.59,26.7,70.0,511.2,162.6,3.86
6003,Punjab,Ludhiana,Maize,Kharif,2019,Alluvial,62,39,16,7.45,23.2,70.0,913.5,108.3,2.66
6004,Punjab,Ludhiana,Cotton,Kharif,2019,Alluvial,85,36,44,7.02,23.9,70.0,426.4,110.3,2.52
6005,Punjab,Patiala,Wheat,Rabi,2019,Alluvial,129,54,31,7.42,18.8,70.0,850.7,174.6,4.1
6006,Punjab,Patiala,Rice,Kharif,2019,Alluvial,78,40,70,7.65,22.1,70.0,549.7,94.3,3.23
6007,Punjab,Patiala,Maize,Kharif,2019,Alluvial,109,28,45,7.14,27.1,70.0,964.1,97.9,3.62
6008,Punjab,Patiala,Cotton,Kharif,2019,Alluvial,50,29,52,7.72,26.8,70.0,532.2,63.9,2.0
6009,Uttar Pradesh,Kanpur,Wheat,Rabi,2019,Alluvial,138,63,31,7.15,19.5,70.0,984.9,181.5,4.41
6010,Uttar Pradesh,Kanpur,Rice,Kharif,2019,Alluvial,103,40,38,6.87,28.9,70.0,959.2,125.9,3.61
6011,Uttar Pradesh,Kanpur,Maize,Kharif,2019,Alluvial,62,23,39,7.12,29.7,70.0,917.2,84.0,3.14
6012,Uttar Pradesh,Kanpur,Cotton,Kharif,2019,Alluvial,105,60,46,6.84,29.5,70.0,342.2,136.1,2.81
6013,Uttar Pradesh,Varanasi,Wheat,Rabi,2019,Alluvial,18,3,9,4.93,35.2,70.0,75.5,25.6,1.03
6014,Uttar Pradesh,Varanasi,Rice,Kharif,2019,Alluvial,98,58,49,6.75,18.8,70.0,802.0,164.2,4.01
6015,Uttar Pradesh,Varanasi,Maize,Kharif,2019,Alluvial,75,38,28,7.38,29.0,70.0,984.7,129.4,3.24
6016,Uttar Pradesh,Varanasi,Cotton,Kharif,2019,Alluvial,59,36,26,7.62,25.8,70.0,605.3,83.8,1.97
6017,West Bengal,Hooghly,Wheat,Rabi,2019,Alluvial,116,75,44,5.91,23.2,70.0,373.7,145.5,4.32
6018,West Bengal,Hooghly,Rice,Kharif,2019,Alluvial,90,50,35,6.63,18.6,70.0,901.0,110.7,3.48
6019,West Bengal,Hooghly,Maize,Kharif,2019,Alluvial,122,25,36,6.76,23.0,70.0,938.2,130.9,3.64
6020,West Bengal,Hooghly,Cotton,Kharif,2019,Alluvial,20,12,1,5.44,37.8,70.0,96.9,16.8,0.23
6021,West Bengal,Bardhaman,Wheat,Rabi,2019,Clay Loam,155,64,50,6.3,29.6,70.0,695.4,196.1,4.64
6022,West Bengal,Bardhaman,Rice,Kharif,2019,Clay Loam,14,13,2,4.97,39.9,70.0,65.7,24.8,0.39
6023,West Bengal,Bardhaman,Maize,Kharif,2019,Clay Loam,0,0,9,5.46,35.5,70.0,75.4,23.1,0.14
6024,West Bengal,Bardhaman,Cotton,Kharif,2019,Clay Loam,95,52,32,5.93,23.6,70.0,678.7,121.8,2.36
6025,Maharashtra,Nashik,Wheat,Rabi,2019,Black Soil,102,47,36,7.7,29.4,70.0,842.4,151.1,3.73
6026,Maharashtra,Nashik,Rice,Kharif,2019,Black Soil,114,41,53,7.78,27.5,70.0,406.9,161.7,3.7
6027,Maharashtra,Nashik,Maize,Kharif,2019,Black Soil,95,28,21,7.95,20.2,70.0,348.9,141.6,2.8
6028,Maharashtra,Nashik,Cotton,Kharif,2019,Black Soil,6,10,1,4.37,37.1,70.0,119.7,27.2,0.1
6029,Maharashtra,Pune,Wheat,Rabi,2019,Black Soil,130,44,53,7.29,26.9,70.0,725.4,145.0,4.37
6030,Maharashtra,Pune,Rice,Kharif,2019,Black Soil,88,66,53,7.9,29.6,70.0,885.8,143.2,3.55
6031,Maharashtra,Pune,Maize,Kharif,2019,Black Soil,106,44,29,7.49,18.0,70.0,333.5,148.4,3.37
